Datetime,Search,Article_Count,Stock_value,Pos_Words,Neg_Words,YouTube_Vids,YT_Pos_Words,YT_Neg_Words
2022-02-14 18:43:29.311555,disney,20,150.85000610351562,8,0,20,0,0
2022-02-14 18:51:13.510241,disney,19,150.85000610351562,8,0,20,0,0
2022-02-14 18:59:46.883088,disney,19,150.85000610351562,7,0,20,0,0
2022-02-14 19:06:10.605330,disney,19,150.85000610351562,6,1,20,0,0
2022-02-14 19:13:41.043372,disney,22,150.85000610351562,7,1,20,0,0
2022-02-14 19:22:34.912769,disney,24,150.85000610351562,6,1,20,0,0
2022-02-14 19:35:23.175125,disney,20,150.85000610351562,3,1,20,2,1
2022-02-14 19:41:37.885219,disney,19,150.85000610351562,3,1,20,2,1
2022-02-14 19:50:07.587650,disney,18,150.85000610351562,4,1,20,2,1
2022-02-14 19:59:08.331792,disney,16,150.85000610351562,4,1,20,2,1
2022-02-14 20:06:31.378138,disney,17,150.85000610351562,5,1,20,2,1
2022-02-14 20:14:17.678502,disney,13,150.85000610351562,6,1,20,2,1
2022-02-14 20:21:28.118438,disney,12,150.85000610351562,5,1,20,2,1
2022-02-14 20:27:24.533215,disney,13,150.85000610351562,4,1,20,2,1
2022-02-14 20:35:47.072728,disney,15,150.85000610351562,4,1,20,0,0
2022-02-14 20:43:00.145038,disney,13,150.85000610351562,3,1,20,0,0
2022-02-14 20:51:43.945326,disney,15,150.85000610351562,2,1,20,0,0
2022-02-14 21:02:39.809162,disney,18,150.85000610351562,0,1,20,0,0
2022-02-14 21:11:18.006260,disney,16,150.85000610351562,1,1,20,0,0
2022-02-14 21:18:35.826705,disney,14,150.85000610351562,2,0,20,0,0
2022-02-14 21:26:11.481358,disney,13,150.85000610351562,2,0,20,0,0
2022-02-14 21:36:23.597843,disney,11,150.85000610351562,2,0,20,0,0
2022-02-14 21:43:52.482061,disney,12,150.85000610351562,2,0,20,0,0
2022-02-14 21:51:03.594469,disney,13,150.85000610351562,2,0,20,0,0
2022-02-14 21:58:15.525680,disney,16,150.85000610351562,3,0,20,0,0
2022-02-14 22:05:39.589450,disney,22,150.85000610351562,3,0,20,0,0
2022-02-14 22:13:24.213572,disney,19,150.85000610351562,1,0,20,0,0
2022-02-14 22:20:52.524677,disney,19,150.85000610351562,1,0,21,0,0
2022-02-14 22:37:24.505859,disney,15,150.85000610351562,2,0,20,0,0
2022-02-14 22:46:47.970522,disney,13,150.85000610351562,2,0,20,0,0
2022-02-14 22:54:04.077052,disney,11,150.85000610351562,1,0,20,0,0
2022-02-14 23:00:09.090279,disney,16,150.85000610351562,5,0,20,0,0
2022-02-14 23:07:55.616378,disney,11,150.85000610351562,1,0,20,0,0
2022-02-14 23:16:23.316036,disney,11,150.85000610351562,1,0,20,0,0
2022-02-14 23:24:33.486291,disney,12,150.85000610351562,2,0,20,0,0
2022-02-14 23:32:39.130547,disney,12,150.85000610351562,2,0,20,0,0
2022-02-14 23:39:53.115973,disney,13,150.85000610351562,2,0,20,1,0
2022-02-14 23:45:56.391370,disney,9,150.85000610351562,2,0,20,1,0
2022-02-14 23:53:08.797873,disney,9,150.85000610351562,3,0,20,1,0
2022-02-15 00:01:40.938770,disney,20,150.85000610351562,3,2,20,0,0
2022-02-15 00:12:13.723422,disney,18,150.85000610351562,4,1,20,0,0
2022-02-15 00:19:25.466548,disney,17,150.85000610351562,3,0,20,0,0
2022-02-15 00:26:41.176987,disney,12,150.85000610351562,2,0,20,0,0
2022-02-15 00:33:58.379600,disney,13,150.85000610351562,2,0,20,0,0
2022-02-15 00:43:19.190167,disney,11,150.85000610351562,1,0,20,0,0
2022-02-15 00:50:36.464933,disney,10,150.85000610351562,1,0,20,1,0
2022-02-15 00:57:47.467543,disney,11,150.85000610351562,1,0,20,0,0
2022-02-15 01:06:42.580778,disney,13,150.85000610351562,1,2,20,0,0
2022-02-15 01:15:17.862431,disney,17,150.85000610351562,1,2,20,0,0
2022-02-15 01:23:57.538643,disney,15,150.85000610351562,1,2,20,0,0
2022-02-15 01:31:28.252865,disney,15,150.85000610351562,0,2,20,0,0
2022-02-15 01:41:10.625479,disney,19,150.85000610351562,1,2,20,0,0
2022-02-15 01:47:06.032982,disney,20,150.85000610351562,0,2,20,0,0
2022-02-15 01:55:34.999201,disney,18,150.85000610351562,1,1,20,0,0
2022-02-15 02:06:36.201323,disney,20,150.85000610351562,0,0,20,0,0
2022-02-15 02:15:01.915013,disney,15,150.85000610351562,0,0,20,0,0
2022-02-15 02:22:12.722349,disney,15,150.85000610351562,0,0,20,0,0
2022-02-15 02:28:12.584039,disney,16,150.85000610351562,1,0,20,0,0
2022-02-15 02:36:49.846440,disney,14,150.85000610351562,1,0,20,0,0
2022-02-15 02:45:47.125834,disney,13,150.85000610351562,2,0,20,0,0
2022-02-15 02:55:59.836464,disney,11,150.85000610351562,2,0,20,0,0
2022-02-15 03:02:24.792897,disney,18,150.85000610351562,3,1,20,0,0
2022-02-15 03:08:21.928655,disney,17,150.85000610351562,2,0,20,0,0
2022-02-15 03:14:20.331820,disney,16,150.85000610351562,3,0,20,0,0
2022-02-15 03:21:35.689382,disney,15,150.85000610351562,2,1,20,0,0
2022-02-15 03:27:38.041283,disney,12,150.85000610351562,2,0,20,2,0
2022-02-15 03:33:38.919507,disney,13,150.85000610351562,3,0,20,0,0
2022-02-15 03:39:40.940573,disney,16,150.85000610351562,3,0,20,0,0
2022-02-15 03:45:38.640980,disney,14,150.85000610351562,2,0,21,0,0
2022-02-15 03:51:34.759283,disney,15,150.85000610351562,2,0,20,0,0
2022-02-15 03:57:34.454377,disney,17,150.85000610351562,1,0,21,0,0
2022-02-15 04:03:28.820959,disney,21,150.85000610351562,1,1,20,0,0
2022-02-15 04:09:36.949655,disney,26,150.85000610351562,2,0,20,0,0
2022-02-15 04:15:38.158731,disney,26,150.85000610351562,2,1,20,0,0
2022-02-15 04:21:36.817593,disney,26,150.85000610351562,2,1,21,0,0
2022-02-15 04:27:34.120035,disney,25,150.85000610351562,2,1,21,0,1
2022-02-15 04:33:34.388218,disney,20,150.85000610351562,1,1,21,0,1
2022-02-15 04:39:36.554467,disney,23,150.85000610351562,3,1,20,0,0
2022-02-15 04:45:32.851014,disney,21,150.85000610351562,4,1,20,0,1
2022-02-15 04:51:31.633030,disney,20,150.85000610351562,4,1,20,0,1
2022-02-15 04:57:33.553636,disney,20,150.85000610351562,4,1,20,0,0
2022-02-15 05:03:30.533736,disney,27,150.85000610351562,6,1,20,0,0
2022-02-15 05:09:32.914470,disney,23,150.85000610351562,6,1,20,0,0
2022-02-15 05:15:31.366878,disney,21,150.85000610351562,6,1,20,0,0
2022-02-15 05:21:32.968131,disney,18,150.85000610351562,7,1,20,0,0
2022-02-15 05:27:32.996536,disney,14,150.85000610351562,6,1,20,0,0
2022-02-15 05:33:32.166257,disney,13,150.85000610351562,5,1,20,0,0
2022-02-15 05:39:33.093427,disney,14,150.85000610351562,6,1,20,0,0
2022-02-15 05:45:28.397380,disney,16,150.85000610351562,5,1,20,0,0
2022-02-15 05:51:35.125407,disney,15,150.85000610351562,3,1,20,0,0
2022-02-15 05:57:36.864612,disney,12,150.85000610351562,3,1,20,0,0
2022-02-15 06:03:34.924644,disney,22,150.85000610351562,7,2,20,0,0
2022-02-15 06:09:39.310954,disney,26,150.85000610351562,7,2,20,0,0
2022-02-15 06:15:37.754152,disney,24,150.85000610351562,6,2,20,0,0
2022-02-15 06:21:33.098438,disney,24,150.85000610351562,4,2,20,0,0
2022-02-15 06:27:28.779724,disney,25,150.85000610351562,4,3,20,0,0
2022-02-15 06:33:25.753804,disney,28,150.85000610351562,3,2,20,0,0
2022-02-15 06:39:17.077794,disney,33,150.85000610351562,3,2,20,0,0
2022-02-15 06:45:20.358829,disney,34,150.85000610351562,3,4,20,0,0
2022-02-15 06:51:19.875496,disney,35,150.85000610351562,3,3,20,0,0
2022-02-15 06:57:16.830503,disney,34,150.85000610351562,4,3,20,0,0
2022-02-15 07:03:10.268267,disney,40,150.85000610351562,3,4,20,1,0
2022-02-15 07:09:07.999953,disney,42,150.85000610351562,4,4,22,2,0
2022-02-15 07:15:10.422367,disney,40,150.85000610351562,3,4,20,1,0
2022-02-15 07:21:06.731200,disney,38,150.85000610351562,3,3,20,2,0
2022-02-15 07:27:02.250986,disney,36,150.85000610351562,3,3,20,2,0
2022-02-15 07:33:00.531007,disney,28,153.7550048828125,3,2,21,1,0
2022-02-15 07:38:57.789669,disney,31,154.4149932861328,3,2,20,1,0
2022-02-15 07:44:58.833086,disney,30,154.125,4,2,20,2,0
2022-02-15 07:50:56.795925,disney,30,154.26829528808594,4,1,20,2,0
2022-02-15 07:56:54.966152,disney,27,154.48500061035156,3,1,20,2,0
2022-02-15 08:02:55.175010,disney,36,154.5500030517578,2,1,20,2,0
2022-02-15 08:08:49.783002,disney,43,154.62730407714844,4,1,20,1,0
2022-02-15 08:14:52.055781,disney,45,154.10000610351562,4,1,20,1,0
2022-02-15 08:20:50.960119,disney,41,153.85989379882812,5,0,20,1,0
2022-02-15 08:26:46.411285,disney,42,153.89999389648438,5,1,20,2,0
2022-02-15 08:32:42.578657,disney,43,153.94000244140625,8,1,20,1,0
2022-02-15 08:38:40.130175,disney,44,153.5500030517578,8,3,20,2,0
2022-02-15 08:44:40.995309,disney,41,153.5395050048828,7,3,20,1,0
2022-02-15 08:50:33.065359,disney,46,153.52999877929688,9,3,20,1,0
2022-02-15 08:56:31.155221,disney,45,153.6699981689453,10,3,20,1,0
2022-02-15 09:02:26.042567,disney,57,153.63380432128906,14,3,20,1,0
2022-02-15 09:08:23.368355,disney,55,153.97000122070312,12,3,20,1,0
2022-02-15 09:14:21.492634,disney,52,153.80999755859375,11,3,20,1,0
2022-02-15 09:20:25.319462,disney,50,153.69000244140625,10,2,20,1,0
2022-02-15 09:26:22.288301,disney,54,153.5,11,2,20,1,0
2022-02-15 09:32:19.943459,disney,46,153.6300048828125,7,1,20,1,0
2022-02-15 09:38:19.037652,disney,45,153.56500244140625,9,0,20,0,0
2022-02-15 09:44:12.941476,disney,43,153.6699981689453,10,1,20,0,0
2022-02-15 09:50:14.507084,disney,44,153.72000122070312,9,2,20,0,0
2022-02-15 09:56:10.009834,disney,42,154.14999389648438,7,2,20,0,0
2022-02-15 10:02:05.920502,disney,48,154.47999572753906,7,4,20,1,0
2022-02-15 10:08:03.381596,disney,37,154.13999938964844,5,2,20,2,0
2022-02-15 10:14:02.598402,disney,41,154.4022979736328,5,2,20,1,0
2022-02-15 10:20:04.728897,disney,44,154.0500030517578,5,1,20,1,0
2022-02-15 10:25:58.240631,disney,41,153.8498992919922,5,1,20,1,0
2022-02-15 10:31:59.800773,disney,42,154.2407989501953,4,2,20,1,0
2022-02-15 10:37:54.532208,disney,41,154.38400268554688,4,2,20,1,0
2022-02-15 10:43:51.330271,disney,38,154.09860229492188,4,1,20,1,0
2022-02-15 10:49:51.219942,disney,39,153.75,6,0,20,1,0
2022-02-15 10:55:50.461414,disney,40,154.02000427246094,6,0,20,1,0
2022-02-15 11:02:27.186263,disney,35,154.05780029296875,5,0,20,1,0
2022-02-15 11:08:55.081893,disney,34,154.27999877929688,4,0,20,1,0
2022-02-15 11:14:57.751104,disney,34,154.37510681152344,4,0,20,0,0
2022-02-15 11:20:54.228644,disney,29,154.38999938964844,4,0,20,0,0
2022-02-15 11:26:59.090190,disney,27,154.5800018310547,3,1,20,0,0
2022-02-15 11:33:53.855499,disney,27,154.59750366210938,1,2,20,0,0
2022-02-15 11:40:25.254967,disney,33,154.5399932861328,2,2,20,0,0
2022-02-15 11:46:21.958580,disney,30,154.55279541015625,1,0,20,0,0
2022-02-15 11:52:22.528398,disney,25,154.7100067138672,1,0,20,0,0
2022-02-15 11:58:27.986078,disney,26,154.60000610351562,2,0,20,0,0
2022-02-15 12:04:20.236308,disney,38,154.51499938964844,3,1,20,0,0
2022-02-15 12:10:21.202828,disney,34,154.39500427246094,3,0,20,0,0
2022-02-15 12:16:18.034083,disney,30,154.30499267578125,4,0,20,0,1
2022-02-15 12:22:16.824634,disney,26,154.5186004638672,3,0,20,0,1
2022-02-15 12:28:21.508913,disney,28,154.36000061035156,4,0,20,0,1
2022-02-15 12:34:16.960957,disney,30,154.26499938964844,2,0,20,0,1
2022-02-15 12:40:17.454890,disney,25,154.33999633789062,4,0,20,0,1
2022-02-15 12:46:14.935066,disney,27,154.41229248046875,4,0,20,0,1
2022-02-15 12:52:08.489805,disney,26,154.27999877929688,4,0,20,0,1
2022-02-15 12:58:04.557561,disney,26,154.19500732421875,5,1,20,0,1
2022-02-15 13:04:01.878111,disney,31,154.24000549316406,4,1,20,0,1
2022-02-15 13:10:00.351766,disney,22,154.23370361328125,3,1,20,0,1
2022-02-15 13:15:58.040766,disney,17,154.24000549316406,4,1,20,0,0
2022-02-15 13:21:55.220247,disney,11,154.16000366210938,3,1,20,0,0
2022-02-15 13:27:52.211532,disney,11,154.13999938964844,3,0,20,0,1
2022-02-15 13:33:48.103490,disney,8,153.91000366210938,1,0,20,0,1
2022-02-15 13:39:43.401300,disney,7,153.8800048828125,1,0,20,0,1
2022-02-15 13:45:47.387570,disney,7,154.1199951171875,1,0,20,0,1
2022-02-15 13:51:42.479817,disney,3,154.6999969482422,1,0,20,0,1
2022-02-15 13:57:37.460423,disney,5,154.60000610351562,1,0,20,0,0
2022-02-15 14:03:39.765273,disney,11,154.72000122070312,0,2,20,1,1
2022-02-15 14:09:34.741937,disney,9,154.72000122070312,0,1,20,1,1
2022-02-15 14:15:33.744614,disney,11,154.7100067138672,1,2,20,1,1
2022-02-15 14:21:27.142774,disney,9,154.72000122070312,1,0,20,1,1
2022-02-15 14:27:22.714168,disney,9,154.72000122070312,1,0,20,1,0
2022-02-15 14:33:21.482872,disney,9,154.72000122070312,2,0,20,1,0
2022-02-15 14:39:17.991990,disney,10,154.72000122070312,2,0,20,1,0
2022-02-15 14:45:13.270267,disney,9,154.72000122070312,2,0,20,1,0
2022-02-15 14:51:08.637874,disney,15,154.72000122070312,3,1,20,1,0
2022-02-15 14:57:05.320662,disney,12,154.72000122070312,3,0,20,1,0
2022-02-15 15:03:00.473962,disney,26,154.72000122070312,3,0,20,1,0
2022-02-15 15:08:54.503666,disney,29,154.72000122070312,4,0,20,0,0
2022-02-15 15:14:49.815192,disney,28,154.72000122070312,5,0,20,0,0
2022-02-15 15:20:53.608930,disney,29,154.72000122070312,6,0,20,0,0
2022-02-15 15:26:55.407679,disney,26,154.72000122070312,6,1,20,0,0
2022-02-15 15:32:50.100747,disney,22,154.72000122070312,5,0,20,1,0
2022-02-15 15:38:46.642640,disney,22,154.72000122070312,5,1,20,0,0
2022-02-15 15:44:44.954403,disney,21,154.72000122070312,5,1,20,0,0
2022-02-15 15:51:14.270492,disney,19,154.72000122070312,4,2,20,1,0
2022-02-15 15:57:15.971422,disney,20,154.72000122070312,5,0,20,1,0
2022-02-15 16:03:14.455967,disney,28,154.72000122070312,4,1,20,0,0
2022-02-15 16:09:17.363439,disney,26,154.72000122070312,2,2,20,1,0
2022-02-15 16:15:25.076814,disney,22,154.72000122070312,2,2,20,1,0
2022-02-15 16:21:34.582795,disney,20,154.72000122070312,2,1,20,1,0
2022-02-15 16:27:35.841292,disney,19,154.72000122070312,1,1,20,1,0
2022-02-15 16:33:34.064272,disney,20,154.72000122070312,1,1,20,1,0
2022-02-15 16:39:26.123394,disney,14,154.72000122070312,1,1,20,1,0
2022-02-15 16:45:26.102982,disney,16,154.72000122070312,1,2,20,1,0
2022-02-15 16:51:22.720109,disney,13,154.72000122070312,1,2,20,1,0
2022-02-15 16:57:19.025997,disney,12,154.72000122070312,1,0,20,1,0
2022-02-15 17:03:16.033150,disney,20,154.72000122070312,1,1,20,1,0
2022-02-15 17:09:24.922510,disney,19,154.72000122070312,2,0,20,2,0
2022-02-15 17:15:31.436357,disney,17,154.72000122070312,2,2,20,1,0
2022-02-15 17:21:28.756205,disney,13,154.72000122070312,2,1,20,1,0
2022-02-15 17:27:26.000543,disney,11,154.72000122070312,1,1,20,1,0
2022-02-15 17:33:20.914364,disney,13,154.72000122070312,2,0,20,1,0
2022-02-15 17:39:19.308413,disney,15,154.72000122070312,2,0,20,1,0
2022-02-15 17:45:24.187951,disney,16,154.72000122070312,2,0,20,0,0
2022-02-15 17:51:23.419320,disney,14,154.72000122070312,2,0,20,0,0
2022-02-15 17:57:22.574596,disney,16,154.72000122070312,2,1,20,0,0
2022-02-15 18:03:21.107558,disney,18,154.72000122070312,1,1,20,0,1
2022-02-15 18:09:18.477629,disney,16,154.72000122070312,1,1,20,0,1
2022-02-15 18:15:23.172474,disney,15,154.72000122070312,1,0,20,0,1
2022-02-15 18:21:20.641741,disney,13,154.72000122070312,1,0,20,0,1
2022-02-15 18:27:20.893728,disney,14,154.72000122070312,1,1,20,0,1
2022-02-15 18:33:19.687540,disney,13,154.72000122070312,1,1,20,0,1
2022-02-15 18:39:17.558399,disney,14,154.72000122070312,1,1,20,0,1
2022-02-15 18:45:17.667760,disney,14,154.72000122070312,1,1,20,0,1
2022-02-15 18:51:14.929216,disney,14,154.72000122070312,0,1,20,0,1
2022-02-15 18:57:08.755381,disney,16,154.72000122070312,0,1,20,0,1
2022-02-15 19:03:07.082511,disney,21,154.72000122070312,3,1,20,0,0
2022-02-15 19:09:21.957926,disney,19,154.72000122070312,3,1,20,0,0
2022-02-15 19:15:36.127819,disney,17,154.72000122070312,2,1,20,0,0
2022-02-15 19:21:47.625480,disney,15,154.72000122070312,2,1,20,0,0
2022-02-15 19:28:00.454700,disney,16,154.72000122070312,2,1,20,0,0
2022-02-15 19:34:09.793943,disney,11,154.72000122070312,2,0,20,0,0
2022-02-15 19:40:18.961974,disney,10,154.72000122070312,2,0,20,0,0
2022-02-15 22:05:45.864063,disney,13,154.72000122070312,1,0,20,1,0
2022-02-15 22:11:37.904341,disney,16,154.72000122070312,1,0,20,1,0
2022-02-15 22:17:24.253007,disney,17,154.72000122070312,2,0,20,1,0
2022-02-15 22:23:10.663766,disney,18,154.72000122070312,2,0,20,1,0
2022-02-15 22:28:59.241461,disney,18,154.72000122070312,2,0,20,1,0
2022-02-15 22:34:45.079383,disney,14,154.72000122070312,2,0,20,1,0
2022-02-15 22:40:36.009951,disney,13,154.72000122070312,2,0,20,1,0
2022-02-15 22:46:25.774440,disney,14,154.72000122070312,2,0,20,0,0
2022-02-15 22:52:12.861286,disney,15,154.72000122070312,2,0,20,1,0
2022-02-15 22:57:58.480551,disney,15,154.72000122070312,1,0,20,0,0
2022-02-15 23:03:44.112907,disney,21,154.72000122070312,1,2,20,0,0
2022-02-15 23:09:32.855537,disney,17,154.72000122070312,1,2,20,0,0
2022-02-15 23:15:21.030938,disney,19,154.72000122070312,1,2,20,0,0
2022-02-15 23:21:07.988855,disney,18,154.72000122070312,1,2,20,0,0
2022-02-15 23:26:53.949796,disney,19,154.72000122070312,1,2,20,0,0
2022-02-15 23:32:40.046366,disney,19,154.72000122070312,1,2,20,0,0
2022-02-15 23:39:40.650558,disney,19,154.72000122070312,1,1,20,0,0
2022-02-15 23:45:29.610293,disney,16,154.72000122070312,1,1,20,0,0
2022-02-15 23:51:17.720148,disney,15,154.72000122070312,1,1,20,0,0
2022-02-15 23:57:06.044913,disney,14,154.72000122070312,1,0,20,0,0
2022-02-16 00:02:50.882416,disney,16,154.72000122070312,1,0,20,0,0
2022-02-16 00:08:39.982486,disney,15,154.72000122070312,1,0,20,0,0
2022-02-16 00:14:26.361700,disney,12,154.72000122070312,1,1,20,0,0
2022-02-16 00:20:15.509946,disney,11,154.72000122070312,1,1,20,0,0
2022-02-16 00:26:01.858069,disney,13,154.72000122070312,1,1,20,0,0
2022-02-16 00:31:50.412885,disney,9,154.72000122070312,0,1,20,0,0
2022-02-16 00:37:39.246839,disney,7,154.72000122070312,0,1,20,0,0
2022-02-16 00:43:25.809615,disney,6,154.72000122070312,0,1,20,0,0
2022-02-16 00:49:10.912376,disney,7,154.72000122070312,0,1,20,0,0
2022-02-16 00:54:57.637911,disney,8,154.72000122070312,0,1,20,0,0
2022-02-16 01:00:42.692157,disney,12,154.72000122070312,2,0,20,0,0
2022-02-16 01:06:28.066899,disney,15,154.72000122070312,3,0,20,0,0
2022-02-16 01:12:16.387951,disney,16,154.72000122070312,2,0,20,0,0
2022-02-16 01:18:02.428005,disney,17,154.72000122070312,2,0,20,0,0
2022-02-16 01:23:48.090839,disney,14,154.72000122070312,1,0,20,0,0
2022-02-16 01:29:35.492710,disney,13,154.72000122070312,1,0,20,0,0
2022-02-16 01:35:22.478104,disney,11,154.72000122070312,1,0,20,0,0
2022-02-16 01:41:10.697219,disney,12,154.72000122070312,1,0,20,0,0
2022-02-16 01:46:59.570779,disney,11,154.72000122070312,1,0,20,0,0
2022-02-16 01:52:46.196941,disney,13,154.72000122070312,2,0,20,0,0
2022-02-16 01:58:32.388724,disney,14,154.72000122070312,2,0,20,0,0
2022-02-16 02:04:15.869398,disney,13,154.72000122070312,2,0,20,0,0
2022-02-16 02:10:02.397367,disney,14,154.72000122070312,2,0,20,0,0
2022-02-16 02:15:49.007511,disney,16,154.72000122070312,2,0,20,0,0
2022-02-16 02:21:36.870982,disney,17,154.72000122070312,2,0,20,0,0
2022-02-16 02:27:23.363084,disney,18,154.72000122070312,3,0,20,0,0
2022-02-16 02:33:13.188589,disney,18,154.72000122070312,3,0,20,0,0
2022-02-16 02:38:59.013297,disney,16,154.72000122070312,2,0,20,0,0
2022-02-16 02:44:42.183841,disney,18,154.72000122070312,2,0,20,0,0
2022-02-16 02:50:29.029879,disney,17,154.72000122070312,2,0,20,1,0
2022-02-16 02:56:16.511341,disney,18,154.72000122070312,3,0,20,1,0
2022-02-16 03:02:05.037880,disney,22,154.72000122070312,2,0,20,0,0
2022-02-16 03:07:49.964464,disney,22,154.72000122070312,3,0,20,0,0
2022-02-16 03:13:34.606054,disney,22,154.72000122070312,3,0,20,0,0
2022-02-16 03:19:21.287454,disney,20,154.72000122070312,3,0,20,0,0
2022-02-16 03:25:12.874283,disney,18,154.72000122070312,3,0,20,0,0
2022-02-16 03:31:01.315714,disney,19,154.72000122070312,3,0,20,0,0
2022-02-16 03:36:51.040432,disney,18,154.72000122070312,2,0,20,0,0
2022-02-16 03:42:37.443201,disney,20,154.72000122070312,3,0,20,0,0
2022-02-16 03:48:24.115910,disney,20,154.72000122070312,3,0,20,0,0
2022-02-16 03:54:09.004353,disney,18,154.72000122070312,2,0,20,0,0
2022-02-16 03:59:56.249107,disney,21,154.72000122070312,2,0,20,0,0
2022-02-16 04:05:40.810846,disney,32,154.72000122070312,4,2,20,0,0
2022-02-16 04:11:29.396110,disney,31,154.72000122070312,3,2,20,0,0
2022-02-16 04:17:17.669531,disney,31,154.72000122070312,4,2,20,0,0
2022-02-16 04:23:03.621037,disney,30,154.72000122070312,2,2,20,0,0
2022-02-16 04:28:51.948366,disney,32,154.72000122070312,2,2,20,0,0
2022-02-16 04:34:38.122640,disney,27,154.72000122070312,2,2,20,0,0
2022-02-16 04:40:25.611978,disney,24,154.72000122070312,2,2,20,0,0
2022-02-16 04:46:14.489533,disney,26,154.72000122070312,1,1,20,0,0
2022-02-16 04:52:04.673419,disney,22,154.72000122070312,1,1,20,0,0
2022-02-16 04:57:50.510881,disney,22,154.72000122070312,1,2,20,0,0
2022-02-16 05:03:37.109728,disney,27,154.72000122070312,1,1,20,0,0
2022-02-16 05:09:24.827218,disney,27,154.72000122070312,0,0,20,0,0
2022-02-16 05:15:10.046590,disney,23,154.72000122070312,1,0,20,0,0
2022-02-16 05:20:58.099225,disney,27,154.72000122070312,1,0,20,0,0
2022-02-16 05:26:48.122216,disney,27,154.72000122070312,1,0,20,0,0
2022-02-16 05:32:35.361453,disney,28,154.72000122070312,2,0,20,0,0
2022-02-16 05:38:22.993462,disney,27,154.72000122070312,3,0,20,0,0
2022-02-16 05:44:09.966327,disney,22,154.72000122070312,3,0,20,0,0
2022-02-16 05:49:56.703812,disney,24,154.72000122070312,3,0,20,0,0
2022-02-16 05:55:44.888410,disney,23,154.72000122070312,3,1,20,0,0
2022-02-16 06:01:34.714358,disney,31,154.72000122070312,2,2,20,0,0
2022-02-16 06:07:25.811356,disney,30,154.72000122070312,4,2,20,0,0
2022-02-16 06:13:11.420904,disney,36,154.72000122070312,5,2,20,0,0
2022-02-16 06:19:00.502061,disney,29,154.72000122070312,4,2,20,0,0
2022-02-16 06:24:50.207618,disney,29,154.72000122070312,5,2,20,0,0
2022-02-16 06:30:40.685908,disney,24,154.72000122070312,6,1,20,0,0
2022-02-16 06:36:28.912486,disney,28,154.72000122070312,6,3,20,0,0
2022-02-16 06:42:19.843676,disney,30,154.72000122070312,6,3,20,0,0
2022-02-16 06:48:08.309608,disney,30,154.72000122070312,5,2,20,0,0
2022-02-16 06:53:56.408068,disney,27,154.72000122070312,3,2,20,0,0
2022-02-16 06:59:41.602246,disney,27,154.72000122070312,3,2,20,0,0
2022-02-16 07:05:30.538069,disney,40,154.72000122070312,3,2,20,0,0
2022-02-16 07:11:16.546550,disney,36,154.72000122070312,4,2,20,0,0
2022-02-16 07:17:09.013745,disney,37,154.72000122070312,5,2,20,0,0
2022-02-16 07:22:56.934300,disney,32,154.72000122070312,3,2,20,0,0
2022-02-16 07:28:44.296061,disney,35,154.72000122070312,3,1,20,0,0
2022-02-16 07:34:31.762117,disney,36,154.35000610351562,3,1,20,0,0
2022-02-16 07:40:18.074854,disney,37,154.03500366210938,5,1,20,0,0
2022-02-16 07:46:06.661048,disney,35,154.74000549316406,5,2,20,0,0
2022-02-16 07:51:56.591996,disney,34,154.72000122070312,5,2,20,0,0
2022-02-16 07:57:44.350766,disney,30,154.2406005859375,4,2,20,0,0
2022-02-16 08:03:30.036251,disney,30,154.3800048828125,6,2,20,1,0
2022-02-16 08:09:18.267907,disney,32,155.0,5,2,20,1,0
2022-02-16 08:15:04.574369,disney,34,155.02000427246094,6,1,20,0,0
2022-02-16 08:20:52.073969,disney,34,154.80499267578125,6,1,20,0,0
2022-02-16 08:26:39.551543,disney,27,154.5749969482422,5,1,20,1,0
2022-02-16 08:32:28.936578,disney,28,154.6699981689453,5,0,20,1,0
2022-02-16 08:38:20.011525,disney,30,154.76499938964844,4,0,20,1,0
2022-02-16 08:44:09.769245,disney,31,154.88999938964844,4,1,20,0,0
2022-02-16 08:50:00.277896,disney,28,155.0800018310547,4,1,20,0,0
2022-02-16 08:55:52.634907,disney,34,155.80999755859375,6,1,20,0,0
2022-02-16 09:01:38.938914,disney,36,155.11000061035156,5,2,20,1,0
2022-02-16 09:07:32.053972,disney,33,155.3699951171875,4,2,20,2,0
2022-02-16 09:13:22.393896,disney,36,155.3000030517578,5,2,20,0,0
2022-02-16 09:19:10.617534,disney,36,155.38999938964844,5,2,20,0,0
2022-02-16 09:24:58.238441,disney,35,155.3699951171875,3,2,20,0,0
2022-02-16 09:30:57.385954,disney,33,155.83799743652344,5,2,20,0,0
2022-02-16 09:36:45.108155,disney,37,155.72000122070312,5,3,20,0,0
2022-02-16 09:42:36.332255,disney,36,155.52999877929688,6,4,20,0,0
2022-02-16 09:48:22.845171,disney,34,155.5399932861328,4,4,20,0,0
2022-02-16 09:54:09.741543,disney,36,155.3000030517578,4,2,20,0,0
2022-02-16 09:59:58.226800,disney,32,155.27000427246094,5,2,20,0,0
2022-02-16 10:05:46.966081,disney,42,155.35000610351562,7,2,20,0,0
2022-02-16 10:11:36.944697,disney,43,155.4499969482422,7,3,20,0,0
2022-02-16 10:17:27.336482,disney,41,155.33900451660156,5,2,20,0,0
2022-02-16 10:23:14.211606,disney,43,155.3300018310547,4,2,20,0,0
2022-02-16 10:29:01.383888,disney,38,155.13999938964844,4,2,20,0,0
