Datetime,Search,Article_Count,Stock_value,Pos_Words,Neg_Words,YouTube_Vids
2022-02-04 14:36:35.779073,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-04 14:42:28.256508,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-04 14:48:17.751646,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-04 14:54:09.098973,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-04 14:59:58.587099,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-04 15:05:48.767443,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-04 15:11:40.155347,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-04 15:17:32.439290,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-04 15:23:22.050186,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-04 15:29:10.153476,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-04 15:35:00.098884,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-04 15:40:50.026881,trans+global+group+inc,2,0.012500000186264515,1,0,0,0,0
2022-02-04 15:46:40.212051,trans+global+group+inc,2,0.012500000186264515,1,0,0,0,0
2022-02-04 15:52:30.921989,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-04 15:58:21.203197,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-04 16:09:12.198693,trans+global+group+inc,2,0.012500000186264515,1,0,0,0,0
2022-02-04 16:14:59.195686,trans+global+group+inc,4,0.012500000186264515,2,0,0,0,0
2022-02-04 16:20:47.322913,trans+global+group+inc,4,0.012500000186264515,2,0,0,0,0
2022-02-04 16:26:35.447886,trans+global+group+inc,4,0.012500000186264515,2,0,0,0,0
2022-02-04 16:32:25.238903,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-04 16:38:15.639928,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-04 16:44:01.565071,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-04 16:49:51.121044,trans+global+group+inc,2,0.012500000186264515,1,0,0,0,0
2022-02-04 16:55:39.674679,trans+global+group+inc,2,0.012500000186264515,1,0,0,0,0
2022-02-04 17:01:26.187796,trans+global+group+inc,2,0.012500000186264515,1,0,0,0,0
2022-02-04 17:07:14.656135,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-04 17:13:04.661971,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-04 17:18:51.494583,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-04 17:24:36.707558,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-04 17:30:23.388718,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-04 17:36:10.949838,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-04 17:41:57.565027,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-04 17:47:47.395715,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-04 17:53:35.091975,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-04 17:59:21.708404,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-04 18:05:10.013031,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-04 18:10:56.493077,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-04 18:16:46.662076,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-04 18:22:32.980716,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-04 18:28:23.060225,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-04 18:34:09.394670,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-04 18:39:55.500328,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 18:45:43.115522,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 18:51:33.829720,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 18:57:21.902628,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 19:03:11.189335,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 19:09:01.920338,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 19:14:52.020486,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 19:20:37.528620,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 19:26:26.122105,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 19:32:14.977663,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 19:38:02.716267,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 19:43:50.136000,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 19:49:38.660145,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 19:55:27.294646,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 20:01:15.464092,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 20:07:03.388715,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 20:12:50.356997,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 20:18:34.449479,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 20:24:22.707405,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 20:30:08.883742,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 20:35:55.981323,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 20:41:42.852860,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 20:47:31.410509,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 20:53:20.090953,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 20:59:05.664097,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 21:04:50.475170,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 21:10:35.811300,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 21:16:24.481399,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 21:22:10.616728,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 21:27:59.448701,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 21:33:46.118397,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 21:39:31.867534,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 21:45:21.578209,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 21:51:06.887460,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 21:56:52.796590,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 22:02:38.806444,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 22:08:27.867451,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 22:14:12.345312,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 22:19:56.764036,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 22:25:43.643626,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 22:31:28.640822,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 22:37:16.411503,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 22:43:04.766524,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 22:48:51.393641,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 22:54:37.382679,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 23:00:21.967172,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 23:06:51.343127,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 23:12:35.685942,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 23:18:24.993304,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 23:24:11.958066,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 23:29:56.878996,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 23:35:45.846860,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 23:41:32.687106,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 23:47:18.873086,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 23:53:08.890581,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-04 23:58:53.035731,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 00:04:39.779467,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 00:10:25.898679,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 00:16:11.325530,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 00:21:57.001207,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 00:27:42.056743,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 00:33:31.945964,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 00:39:17.857810,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 00:45:01.708157,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 00:50:46.836948,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 00:56:34.981304,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 01:02:20.724122,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 01:08:09.375498,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 01:13:56.428452,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 01:19:42.728992,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 01:25:27.576802,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 01:31:12.337464,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 01:37:00.123321,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 01:42:44.010612,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 01:48:31.335618,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 01:54:15.201716,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 02:00:00.522788,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 02:05:44.972967,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 02:11:29.709228,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 02:17:14.318365,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 02:22:58.483217,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 02:28:44.530105,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 02:34:29.903423,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 02:40:15.794011,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 02:46:00.914916,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 02:51:46.267963,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 02:57:30.728557,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 03:03:18.014523,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 03:09:03.003816,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 03:14:48.669689,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 03:20:33.696402,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 03:26:18.301396,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 03:32:03.958970,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 03:37:52.766879,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 03:43:40.805741,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 03:49:27.524818,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 03:55:12.548821,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 04:00:57.426750,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 04:06:45.368535,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 04:12:30.304914,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 04:18:16.038267,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 04:24:03.876388,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 04:29:47.868493,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 04:35:34.062030,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 04:41:19.029921,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-05 04:47:06.981254,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-05 04:52:51.852182,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-05 04:58:39.465088,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-05 05:04:24.791619,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-05 05:10:10.627235,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 05:15:55.979632,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 05:21:41.285176,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-05 05:27:28.205091,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-05 05:33:13.877951,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 05:38:59.619585,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 05:44:42.821145,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 05:50:28.738168,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 05:56:14.440469,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 06:01:58.537222,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 06:07:43.850461,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 06:13:31.596788,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 06:19:15.032825,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 06:25:00.412845,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 06:30:46.331668,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-05 06:36:32.226952,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-05 06:42:17.396521,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 06:48:04.315563,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 06:53:51.181829,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-05 06:59:36.322420,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 07:05:26.403412,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 07:11:11.250087,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-05 07:16:58.657236,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 07:22:44.246594,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 07:28:33.119519,trans+global+group+inc,4,0.012500000186264515,2,0,0,0,0
2022-02-05 07:34:17.257957,trans+global+group+inc,5,0.012500000186264515,2,0,0,0,0
2022-02-05 07:40:01.541535,trans+global+group+inc,5,0.012500000186264515,2,0,0,0,0
2022-02-05 07:45:49.338596,trans+global+group+inc,5,0.012500000186264515,2,0,0,0,0
2022-02-05 07:51:35.658510,trans+global+group+inc,5,0.012500000186264515,2,0,0,0,0
2022-02-05 07:57:24.258440,trans+global+group+inc,6,0.012500000186264515,2,0,0,0,0
2022-02-05 08:03:08.827296,trans+global+group+inc,6,0.012500000186264515,2,0,0,0,0
2022-02-05 08:08:57.530599,trans+global+group+inc,6,0.012500000186264515,2,0,0,0,0
2022-02-05 08:14:43.857744,trans+global+group+inc,5,0.012500000186264515,2,0,0,0,0
2022-02-05 08:20:32.293941,trans+global+group+inc,5,0.012500000186264515,2,0,0,0,0
2022-02-05 08:26:20.301417,trans+global+group+inc,4,0.012500000186264515,0,0,0,0,0
2022-02-05 08:32:07.016630,trans+global+group+inc,4,0.012500000186264515,0,0,0,0,0
2022-02-05 08:37:53.221056,trans+global+group+inc,4,0.012500000186264515,0,0,0,0,0
2022-02-05 08:43:46.012785,trans+global+group+inc,4,0.012500000186264515,0,0,0,0,0
2022-02-05 08:49:33.889606,trans+global+group+inc,4,0.012500000186264515,0,0,0,0,0
2022-02-05 08:55:24.185876,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-05 09:01:12.164858,trans+global+group+inc,5,0.012500000186264515,0,0,0,0,0
2022-02-05 09:07:00.207773,trans+global+group+inc,5,0.012500000186264515,1,0,0,0,0
2022-02-05 09:12:47.632713,trans+global+group+inc,6,0.012500000186264515,1,0,0,0,0
2022-02-05 09:18:35.845300,trans+global+group+inc,6,0.012500000186264515,1,0,0,0,0
2022-02-05 09:24:23.927376,trans+global+group+inc,6,0.012500000186264515,1,0,0,0,0
2022-02-05 09:30:09.585237,trans+global+group+inc,5,0.012500000186264515,1,0,0,0,0
2022-02-05 09:35:56.433228,trans+global+group+inc,5,0.012500000186264515,1,0,0,0,0
2022-02-05 09:41:43.315009,trans+global+group+inc,7,0.012500000186264515,1,0,0,0,0
2022-02-05 09:47:30.477805,trans+global+group+inc,6,0.012500000186264515,1,0,0,0,0
2022-02-05 09:53:15.300323,trans+global+group+inc,6,0.012500000186264515,1,0,0,0,0
2022-02-05 09:59:04.595945,trans+global+group+inc,4,0.012500000186264515,1,0,0,0,0
2022-02-05 10:04:51.679897,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 10:10:43.336752,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 10:16:32.541908,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 10:22:24.361423,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-05 10:28:13.291442,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 10:34:03.163155,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-05 10:39:50.719502,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 10:45:39.798278,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 10:51:28.316057,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 10:57:16.264476,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 11:03:04.381425,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 11:08:54.997096,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 11:14:44.481842,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-05 11:20:33.392780,trans+global+group+inc,2,0.012500000186264515,0,0,0,0,0
2022-02-05 11:26:21.154849,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 11:32:08.994280,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 11:37:55.996993,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 11:44:06.871099,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 11:49:52.843111,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 11:55:43.622080,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 12:01:29.250456,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 12:07:18.529453,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 12:13:04.990151,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 12:18:50.166362,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 12:24:37.652168,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 12:30:22.486225,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 12:36:08.255856,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 12:41:53.755666,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 12:49:09.263254,trans+global+group+inc,1,0.012500000186264515,1,0,0,0,0
2022-02-05 12:54:56.704071,trans+global+group+inc,1,0.012500000186264515,1,0,0,0,0
2022-02-05 13:00:44.301028,trans+global+group+inc,1,0.012500000186264515,1,0,0,0,0
2022-02-05 13:06:32.789282,trans+global+group+inc,1,0.012500000186264515,1,0,0,0,0
2022-02-05 13:12:20.388733,trans+global+group+inc,1,0.012500000186264515,1,0,0,0,0
2022-02-05 13:18:06.965026,trans+global+group+inc,1,0.012500000186264515,1,0,0,0,0
2022-02-05 13:23:53.849085,trans+global+group+inc,2,0.012500000186264515,1,0,0,0,0
2022-02-05 13:29:41.428543,trans+global+group+inc,2,0.012500000186264515,1,0,0,0,0
2022-02-05 13:35:27.775528,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-05 13:41:14.970878,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-05 13:47:01.818092,trans+global+group+inc,4,0.012500000186264515,0,0,0,0,0
2022-02-05 13:52:48.906817,trans+global+group+inc,4,0.012500000186264515,0,0,0,0,0
2022-02-05 13:58:36.093163,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-05 14:04:26.398633,trans+global+group+inc,5,0.012500000186264515,1,0,0,0,0
2022-02-05 14:10:12.055735,trans+global+group+inc,3,0.012500000186264515,0,0,0,0,0
2022-02-05 14:15:59.423577,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-05 14:21:45.756816,trans+global+group+inc,2,0.012500000186264515,1,0,0,0,0
2022-02-05 14:27:31.075246,trans+global+group+inc,2,0.012500000186264515,1,0,0,0,0
2022-02-05 14:33:18.985771,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-05 14:39:04.097634,trans+global+group+inc,3,0.012500000186264515,2,0,0,0,0
2022-02-05 14:44:50.387691,trans+global+group+inc,3,0.012500000186264515,2,0,0,0,0
2022-02-05 14:50:38.753290,trans+global+group+inc,4,0.012500000186264515,2,0,0,0,0
2022-02-05 14:56:25.880113,trans+global+group+inc,3,0.012500000186264515,2,0,0,0,0
2022-02-05 15:02:12.566135,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-05 15:08:00.371944,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-05 15:13:48.930753,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-05 15:19:38.164829,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-05 15:25:25.907510,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-05 15:31:15.915332,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-05 15:37:02.770475,trans+global+group+inc,2,0.012500000186264515,1,0,0,0,0
2022-02-05 15:42:48.468085,trans+global+group+inc,2,0.012500000186264515,1,0,0,0,0
2022-02-05 15:48:34.679208,trans+global+group+inc,2,0.012500000186264515,1,0,0,0,0
2022-02-05 15:54:25.354163,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-05 16:00:10.380753,trans+global+group+inc,2,0.012500000186264515,1,0,0,0,0
2022-02-05 16:05:58.815136,trans+global+group+inc,2,0.012500000186264515,1,0,0,0,0
2022-02-05 16:11:44.861232,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-05 16:17:33.589155,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-05 16:23:20.531898,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-05 16:29:05.219168,trans+global+group+inc,4,0.012500000186264515,1,0,0,0,0
2022-02-05 16:34:52.375793,trans+global+group+inc,4,0.012500000186264515,0,0,0,0,0
2022-02-05 16:40:39.534215,trans+global+group+inc,4,0.012500000186264515,0,0,0,0,0
2022-02-05 16:46:26.241834,trans+global+group+inc,5,0.012500000186264515,1,0,0,0,0
2022-02-05 16:52:14.182826,trans+global+group+inc,4,0.012500000186264515,1,0,0,0,0
2022-02-05 16:58:00.331619,trans+global+group+inc,4,0.012500000186264515,1,0,0,0,0
2022-02-05 17:03:47.092682,trans+global+group+inc,4,0.012500000186264515,1,0,0,0,0
2022-02-05 17:09:33.634548,trans+global+group+inc,4,0.012500000186264515,1,0,0,0,0
2022-02-05 17:15:20.744820,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-05 17:21:08.614984,trans+global+group+inc,3,0.012500000186264515,1,0,0,0,0
2022-02-05 17:26:55.155578,trans+global+group+inc,2,0.012500000186264515,1,0,0,0,0
2022-02-05 17:32:42.889756,trans+global+group+inc,1,0.012500000186264515,1,0,0,0,0
2022-02-05 17:38:29.826521,trans+global+group+inc,1,0.012500000186264515,1,0,0,0,0
2022-02-05 17:44:14.847844,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 17:50:03.963181,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 17:55:50.677623,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 18:01:36.291088,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 18:07:20.743134,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 18:13:06.685617,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 18:18:51.876670,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 18:24:40.234063,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 18:30:25.939697,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 18:36:10.228686,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 18:41:56.600116,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 18:47:42.442835,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 18:53:25.836537,trans+global+group+inc,0,0.012500000186264515,0,0,0,0,0
2022-02-05 18:59:09.561858,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 19:04:57.685613,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
2022-02-05 19:10:42.062246,trans+global+group+inc,1,0.012500000186264515,0,0,0,0,0
